name,address,manager,phone,fax,street,city,zip,province,id,address_original,llaccuracy,lat,lng,zipmatch,ziplat,ziplng,fsa
Shoppers Drug Mart #545 License # 12137 ,"382 Main Street, Steinbach, MB  R5G 1Z5, Canada", Pharmacy Manager: Riley MacCharles , (204) 326-3747 , Fax: ,382 Main Street,Steinbach,R5G 1Z5,MB,1687,"Steinbach, Manitoba R5G 1Z5",0.6,49.525305,-96.683426,true,49.5437494381298,-96.7369589281329,R5G
Shoppers Drug Mart #546 License # 12272 ,"230 Main Street, Selkirk, MB  R1A 1R9, Canada", Pharmacy Manager: Carolyn Capell , (204) 482-5600 , Fax: ,230 Main Street,Selkirk,R1A 1R9,MB,1688,"Selkirk, Manitoba R1A 1R9",0.6,50.144956,-96.872634,true,50.1504232770174,-96.9867107093456,R1A
Shoppers Drug Mart #547 License # 12115 ,"43 Marion Street, Winnipeg, MB  R2H 0S8, Canada", Pharmacy Manager: Tannis Kyrzyk , (204) 235-1919 , Fax: ,43 Marion Street,Winnipeg,R2H 0S8,MB,1689,"Winnipeg, Manitoba R2H 0S8",0.4,49.954514,-97.199626,false,49.8850792463138,-97.1170775188848,R2H
Shoppers Drug Mart #548 License # 12283 ,"6000-1120 Grant Avenue, Winnipeg, MB  R3M 2A6, Canada", Pharmacy Manager: Pawandeep Sidhu , (204) 453-0130 , (204) 475-3701 ,6000-1120 Grant Avenue,Winnipeg,R3M 2A6,MB,1690,"Winnipeg, Manitoba R3M 2A6",0.8,49.858579,-97.167238,true,49.8623491998291,-97.1655013085463,R3M
Shoppers Drug Mart #549 License # 12294 ,"17 Selkirk Avenue, Thompson, MB  R8N 0M5, Canada", Pharmacy Manager: Urvi Patel , (204) 778-8391 , (204) 778-3776 ,17 Selkirk Avenue,Thompson,R8N 0M5,MB,1691,"Thompson, Manitoba R8N 0M5",0.9,55.741412,-97.851767,true,55.7578349243891,-97.8415392971175,R8N
Shoppers Drug Mart #551 License # 12924 ,"L178, 1485 Portage Avenue, Winnipeg, MB  R3G 0W4, Canada", Pharmacy Manager: Grant Pidwinski , (204) 775-2478 , (204) 775-2545 ,"L178, 1485 Portage Avenue",Winnipeg,R3G 0W4,MB,1692,"Winnipeg, Manitoba R3G 0W4",1.0,49.8844,-97.14704,false,49.8881694617585,-97.1814314509263,R3G
Shoppers Drug Mart #552 License # 10685 ,"125-393 Portage Avenue, Winnipeg, MB  R3B 3H6, Canada", Pharmacy Manager: Kimberly Galvin , (204) 943-5431 , (204) 943-5507 ,125-393 Portage Avenue,Winnipeg,R3B 3H6,MB,1693,"Winnipeg, Manitoba R3B 3H6",0.8,49.892836,-97.145916,true,49.8978322535981,-97.1400782950996,R3B
Shoppers Drug Mart #553 License # 31329 ,"1A - 3900 Grant Avenue, Winnipeg, MB  R3R 3C2, Canada", Pharmacy Manager: Jennifer Boitson , (204) 888-2112 , (204) 888-5716 ,1A - 3900 Grant Avenue,Winnipeg,R3R 3C2,MB,1694,"Winnipeg, Manitoba R3R 3C2",0.33,49.8844,-97.14704,false,49.8546255598353,-97.2872824419109,R3R
Shoppers Drug Mart #554 License # 31497 ,"790 Sherbrook Street, Winnipeg, MB  R3A 1M3, Canada", Pharmacy Manager: Michele Fontaine , (204) 779-1996 , (204) 779-1998 ,790 Sherbrook Street,Winnipeg,R3A 1M3,MB,1695,"Winnipeg, Manitoba R3A 1M3",0.9,49.901087,-97.157966,false,49.9041875372257,-97.1466666962782,R3A
Shoppers Drug Mart #555 License # 31790 ,"Unit 15A-1570 18th Street, Brandon, MB  R7A 5C5, Canada", Pharmacy Manager: Glenda Marsh , (204) 729-8100 , (204) 725-3306 ,Unit 15A-1570 18th Street,Brandon,R7A 5C5,MB,1696,"Brandon, Manitoba R7A 5C5",1.0,49.84692,-99.95306,true,49.7935270026099,-99.9593823803396,R7A
Shoppers Drug Mart #556 License # 12227 ,"50-1128 Henderson Highway, Winnipeg, MB  R2G 3Z7, Canada", Pharmacy Manager: Jay Rich , (204) 339-8173 , (204) 339-3806 ,50-1128 Henderson Highway,Winnipeg,R2G 3Z7,MB,1697,"Winnipeg, Manitoba R2G 3Z7",0.8,49.938525,-97.092387,true,49.9428476364278,-97.0682276122556,R2G
Shoppers Drug Mart #557 License # 11530 ,"302 North Railway Street, Morden, MB  R6M 1S7, Canada", Pharmacy Manager: Zubair Mohammed , (204) 822-4403 , Fax: ,302 North Railway Street,Morden,R6M 1S7,MB,1698,"Morden, Manitoba R6M 1S7",0.7,49.187796,-98.100964,true,49.1325426170484,-98.1479152332537,R6M
Shoppers Drug Mart #559 License # 32049 ,"795 Keewatin Street, Winnipeg, MB  R2X 3B9, Canada", Pharmacy Manager: Kyla Corbett , (204) 694-8209 , (204) 694-8520 ,795 Keewatin Street,Winnipeg,R2X 3B9,MB,1699,"Winnipeg, Manitoba R2X 3B9",0.6,49.924533,-97.195351,false,49.9321075397869,-97.1735542589428,R2X
Shoppers Drug Mart #561 License # 33602 ,"100-235 Vermillion Road, Winnipeg, MB  R2J 3Z7, Canada", Pharmacy Manager: Amber Wood , (204) 256-5540 , (204) 256-5575 ,100-235 Vermillion Road,Winnipeg,R2J 3Z7,MB,1700,"Winnipeg, Manitoba R2J 3Z7",0.6,49.854215,-97.071266,true,49.8670743729712,-97.0641263899242,R2J
Shoppers Drug Mart Bethesda Hospital Pharmacy License # 10135 ,"316 Henry Street, Steinbach, MB  R5G 0P9, Canada", Pharmacy Manager: Heather Getson , (204) 346-5162 , (204) 346-1088 ,316 Henry Street,Steinbach,R5G 0P9,MB,1701,"Steinbach, Manitoba R5G 0P9",0.9,49.529213,-96.679568,true,49.5437494381298,-96.7369589281329,R5G
Silver Heights Pharmacy License # 34737 ,"4 - 2015 Portage Avenue, Winnipeg, MB  R3J 0K3, Canada", Pharmacy Manager: Devarshi Shome , (204) 895-0665 , (204) 895-0700 ,4 - 2015 Portage Avenue,Winnipeg,R3J 0K3,MB,1702,"Winnipeg, Manitoba R3J 0K3",0.8,49.877852,-97.228864,true,49.892742010054,-97.2433785402827,R3J
Snow Lake Pharmacy License # 34344 ,"Box 869, 79 Balsam Street, Snow Lake, MB  R0B 1M0, Canada", Pharmacy Manager: Medhat Geloa , (204) 358-2233 , (204) 358-2888 ,"Box 869, 79 Balsam Street",Snow Lake,R0B 1M0,MB,1703,"Snow Lake, Manitoba R0B 1M0",1.0,54.87903,-100.0374,true,56.5689821099353,-96.9362538147139,R0B
Sobeys Bird's Hill Pharmacy License # 33848 ,"P.O. Box 38108, East St. Paul, MB  R2E 1H3, Canada", Pharmacy Manager: Dushyantkumar Patel , (204) 654-1899 , Fax: ,P.O. Box 38108,East St. Paul,R2E 1H3,MB,1704,"East St. Paul, Manitoba R2E 1H3",-1.0,,,false,49.9810801901651,-97.0150480190605,R2E
Sobeys Grant Park Pharmacy License # 32566 ,"1150 Taylor Avenue, Winnipeg, MB  R3M 3Z4, Canada", Pharmacy Manager: Michael Wiebe , (204) 474-1722 , (204) 474-2418 ,1150 Taylor Avenue,Winnipeg,R3M 3Z4,MB,1705,"Winnipeg, Manitoba R3M 3Z4",0.9,49.853763,-97.16611,true,49.8623491998291,-97.1655013085463,R3M
Sobeys Kenaston Pharmacy License # 32072 ,"1660 Kenaston Blvd., Winnipeg, MB  R3P 2M6, Canada", Pharmacy Manager: Edward Ahoff , (204) 489-3968 , (204) 489-4209 ,1660 Kenaston Blvd.,Winnipeg,R3P 2M6,MB,1706,"Winnipeg, Manitoba R3P 2M6",0.6,49.864279,-97.206181,false,49.8425075692665,-97.2165857746473,R3P
Sobeys Northdale Pharmacy License # 32027 ,"965 Henderson Highway, Winnipeg, MB  R2K 2M3, Canada", Pharmacy Manager: Barbara Kreml , (204) 668-3277 , (204) 668-3396 ,965 Henderson Highway,Winnipeg,R2K 2M3,MB,1707,"Winnipeg, Manitoba R2K 2M3",0.6,49.926932,-97.105126,true,49.9216210047239,-97.0847519043882,R2K
Sobeys Pharmacy #5037 (Pembina) License # 34669 ,"2850 Pembina Highway, Winnipeg, MB  R3T 6E4, Canada", Pharmacy Manager: Samuel Dous , (204) 261-5065 , Fax: ,2850 Pembina Highway,Winnipeg,R3T 6E4,MB,1708,"Winnipeg, Manitoba R3T 6E4",0.33,49.8844,-97.14704,false,49.8152473212387,-97.1530208040787,R3T
Sobeys Pharmacy Brandon South #5105 License # 34489 ,"1570 - 18th Street, Brandon, MB  R7A 5C5, Canada", Pharmacy Manager: Janine Rivest , (204) 727-1126 , (204) 726-9232 ,1570 - 18th Street,Brandon,R7A 5C5,MB,1709,"Brandon, Manitoba R7A 5C5",0.6,49.877823,-99.961769,false,49.7935270026099,-99.9593823803396,R7A
Sobeys Pharmacy Plessis License # 11709 ,"50 Kildonan Green Drive, Winnipeg, MB  R3W 0H1, Canada", Pharmacy Manager: Neill Van Den Bussche , (204) 222-6008 , (204) 222-6757 ,50 Kildonan Green Drive,Winnipeg,R3W 0H1,MB,1710,"Winnipeg, Manitoba R3W 0H1",0.7,49.911119,-97.028334,true,49.91730742576,-97.0387693609069,R3W
Sobeys Reenders Square Pharmacy License # 33950 ,"7 Reenders Drive, Winnipeg, MB  R2C 5K5, Canada", Pharmacy Manager: Nhien Truong , (204) 669-5422 , Fax: ,7 Reenders Drive,Winnipeg,R2C 5K5,MB,1711,"Winnipeg, Manitoba R2C 5K5",0.6,49.902623,-97.065803,false,49.9216401835053,-96.962472943816,R2C
Sobeys Rivergrove Pharmacy License # 33837 ,"2575 Main Street, Winnipeg, MB  R2V 4G4, Canada", Pharmacy Manager: Antonio Sacco , (204) 339-1113 , (204) 339-1146 ,2575 Main Street,Winnipeg,R2V 4G4,MB,1712,"Winnipeg, Manitoba R2V 4G4",0.6,49.923179,-97.126986,false,49.9567636273053,-97.1126084183615,R2V
Sobeys St. Anne's Pharmacy License # 32038 ,"1939 Bishop Grandin Blvd., Winnipeg, MB  R2M 5S1, Canada", Pharmacy Manager: Adam Heinrich , (204) 255-5393 , (204) 254-5705 ,1939 Bishop Grandin Blvd.,Winnipeg,R2M 5S1,MB,1713,"Winnipeg, Manitoba R2M 5S1",0.5,49.818635,-97.157206,false,49.8398976784224,-97.1147932462384,R2M
Sobeys St. Vital Pharmacy License # 13082 ,"1500 Dakota Street, Winnipeg, MB  R2N 3Y7, Canada", Pharmacy Manager: Christine Husarik , (204) 257-3784 , (204) 256-1400 ,1500 Dakota Street,Winnipeg,R2N 3Y7,MB,1714,"Winnipeg, Manitoba R2N 3Y7",0.6,49.824498,-97.102157,true,49.7844138289255,-97.097847074096,R2N
Sobeys Steinbach Pharmacy License # 11103 ,"Unit 1 - 178 PTH 12N, Steinbach, MB  R5G 1T7, Canada", Pharmacy Manager: Dale Warkentin , (204) 326-3493 , (204) 326-3450 ,Unit 1 - 178 PTH 12N,Steinbach,R5G 1T7,MB,1715,"Steinbach, Manitoba R5G 1T7",1.0,49.52579,-96.68451,true,49.5437494381298,-96.7369589281329,R5G
Sobeys Unicity Pharmacy License # 32139 ,"3635 Portage Avenue, Winnipeg, MB  R3K 2G6, Canada", Pharmacy Manager: Erwin Wiebe , (204) 832-8810 , Fax: ,3635 Portage Avenue,Winnipeg,R3K 2G6,MB,1716,"Winnipeg, Manitoba R3K 2G6",0.6,49.878474,-97.216024,false,49.8734500204727,-97.299559680741,R3K
South Point Pharmacy License # 33871 ,"103-1151 Pembina Highway, Winnipeg, MB  R3T 2A3, Canada", Pharmacy Manager: Michael Sloan , (204) 504-9772 , (204) 504-9773 ,103-1151 Pembina Highway,Winnipeg,R3T 2A3,MB,1717,"Winnipeg, Manitoba R3T 2A3",0.33,49.8844,-97.14704,false,49.8152473212387,-97.1530208040787,R3T
South Sherbrook Pharmacy License # 32993 ,"Unit B, 88 Sherbrook Street, Winnipeg, MB  R3C 2B3, Canada", Pharmacy Manager: Pietro Aiello , (204) 774-7196 , (204) 774-8759 ,"Unit B, 88 Sherbrook Street",Winnipeg,R3C 2B3,MB,1718,"Winnipeg, Manitoba R3C 2B3",1.0,49.8844,-97.14704,true,50.0026996074844,-97.260483095031,R3C
Southeast Wellness Pharmacy Inc. License # 32151 ,"116-C Park Road West, Steinbach, MB  R5G 1V6, Canada", Pharmacy Manager: Gary Funk , (204) 346-1970 , (204) 346-3663 ,116-C Park Road West,Steinbach,R5G 1V6,MB,1719,"Steinbach, Manitoba R5G 1V6",0.5,49.508844,-96.68721,true,49.5437494381298,-96.7369589281329,R5G
Southend Pharmacy License # 35132 ,"30 - 166 Meadowood Drive, Winnipeg, MB  R2M 5G8, Canada", Pharmacy Manager: Ahmed Mohammed , (204) 504-7510 , (204) 504-7511 ,30 - 166 Meadowood Drive,Winnipeg,R2M 5G8,MB,1720,"Winnipeg, Manitoba R2M 5G8",0.6,49.83039,-97.100996,true,49.8398976784224,-97.1147932462384,R2M
Southern Health - Santé Sud LTC Pharmacy License # 34748 ,"Unit 5, 394 2nd Street, Winkler, MB  R6W 2R5, Canada", Pharmacy Manager: Kyle MacNair , (204) 331-2290 , (204) 325-1707 ,"Unit 5, 394 2nd Street",Winkler,R6W 2R5,MB,1721,"Winkler, Manitoba R6W 2R5",1.0,49.1817,-97.94104,true,49.1349396526079,-97.9553030681071,R6W
Spring Meadow Pharmacy License # 35244 ,"19 - 1783 Plessis Road, Winnipeg, MB  R3W 0B3, Canada", Pharmacy Manager: Rupinder Kaur , (204) 504-2037 , (204) 504-2036 ,19 - 1783 Plessis Road,Winnipeg,R3W 0B3,MB,1722,"Winnipeg, Manitoba R3W 0B3",0.8,49.909266,-97.025196,true,49.91730742576,-97.0387693609069,R3W
Springfield Pharmacy License # 35086 IPS,"2-30 Co-op Drive, PO Box 255, Oakbank, MB  R0E 1J0, Canada", Pharmacy Manager: Elena Giesbrecht , (204) 444-4200 , Fax: ,"2-30 Co-op Drive, PO Box 255",Oakbank,R0E 1J0,MB,1723,"Oakbank, Manitoba R0E 1J0",0.2,44.72159,-76.56915,false,51.0473387247997,-96.3178031764161,R0E
SRx Pharmacy License # 34850 ,"Unit F - 228 Waterfront Drive, Winnipeg, MB  R3B 0C5, Canada", Pharmacy Manager: Steven Gregg , (204) 944-1208 , (204) 944-1207 ,Unit F - 228 Waterfront Drive,Winnipeg,R3B 0C5,MB,1724,"Winnipeg, Manitoba R3B 0C5",1.0,49.8844,-97.14704,false,49.8978322535981,-97.1400782950996,R3B
St. Adolphe Pharmacy License # 34456 ,"P.O. Box 394, 457 Main Street, St. Adolphe, MB  R5A 1A2, Canada", Pharmacy Manager: Massoud Horriat , (204) 883-2314 , (204) 883-2284 ,"P.O. Box 394, 457 Main Street",St. Adolphe,R5A 1A2,MB,1725,"St. Adolphe, Manitoba R5A 1A2",-1.0,,,false,49.6501667851973,-97.0927385025879,R5A
St. Amant Inc. Pharmacy Department License # 12328 ,"440 River Road, Winnipeg, MB  R2M 3Z9, Canada", Pharmacy Manager: Anokhi Mehta-Sachdev , (204) 256-4301 , Fax: ,440 River Road,Winnipeg,R2M 3Z9,MB,1726,"Winnipeg, Manitoba R2M 3Z9",0.9,49.817397,-97.132104,true,49.8398976784224,-97.1147932462384,R2M
St. Boniface Hospital Pharmacy License # 12339 ,"409 Tache Avenue, Winnipeg, MB  R2H 2A6, Canada", Pharmacy Manager: Sheri Dyck , (204) 237-2161 , (204) 235-3799 ,409 Tache Avenue,Winnipeg,R2H 2A6,MB,1727,"Winnipeg, Manitoba R2H 2A6",0.9,49.884057,-97.123588,true,49.8850792463138,-97.1170775188848,R2H
St. Boniface Pharmacy License # 33758 ,"172 Marion Street, Winnipeg, MB  R2H 0T4, Canada", Pharmacy Manager: Laurette Boktor , (204) 415-4888 , (204) 415-3760 ,172 Marion Street,Winnipeg,R2H 0T4,MB,1728,"Winnipeg, Manitoba R2H 0T4",0.9,49.881363,-97.121393,true,49.8850792463138,-97.1170775188848,R2H
St. Claude Clinic Pharmacy License # 12340 ,"Box 235, 109 Aspen Avenue S., St. Claude, MB  R0G 1Z0, Canada", Pharmacy Manager: Garth Yelland , (204) 379-2626 , (204) 379-2905 ,"Box 235, 109 Aspen Avenue S.",St. Claude,R0G 1Z0,MB,1729,"St. Claude, Manitoba R0G 1Z0",-1.0,,,false,49.4311206483673,-98.0260802110287,R0G
St. Laurent Pharmacy License # 34557 ,"Box 355, St. Laurent, MB  R0C 2S0, Canada", Pharmacy Manager: Amgad Gayed , (204) 646-2855 , (204) 646-2260 ,Box 355,St. Laurent,R0C 2S0,MB,1730,"St. Laurent, Manitoba R0C 2S0",-1.0,,,false,50.8573388683307,-97.7974252320056,R0C
St. Malo Pharmacy Ltd. License # 34085 ,"122 St. Malo Street, P.O. Box 70, St. Malo, MB  R0A 1T0, Canada", Pharmacy Manager: Sheril Cyriac , (204) 347-5574 , (204) 347-5653 ,"122 St. Malo Street, P.O. Box 70",St. Malo,R0A 1T0,MB,1731,"St. Malo, Manitoba R0A 1T0",0.5,45.263492,-75.287396,false,49.2786588939082,-96.4733278772927,R0A
St. Mercurius Pharmacy License # 35109 ,"6-980 St. Anne's Road, Winnipeg, MB  R2N 0A5, Canada", Pharmacy Manager: Isaac Hanna , (204) 255-5222 , Fax: ,6-980 St. Anne's Road,Winnipeg,R2N 0A5,MB,1732,"Winnipeg, Manitoba R2N 0A5",0.33,49.8844,-97.14704,false,49.7844138289255,-97.097847074096,R2N
Stafford Pharmacy License # 34759 ,"395 Stafford Street, Winnipeg, MB  R3M 2X4, Canada", Pharmacy Manager: Sonia Basil , (204) 474-2669 , (204) 474-1983 ,395 Stafford Street,Winnipeg,R3M 2X4,MB,1733,"Winnipeg, Manitoba R3M 2X4",0.9,49.863766,-97.157925,true,49.8623491998291,-97.1655013085463,R3M
Ste. Rose Health Centre Inc. Pharmacy License # 12362 ,"480-3rd Avenue S.E., Ste. Rose Du Lac, MB  R0L 1S0, Canada", Pharmacy Manager: Gerald Thiessen , (204) 447-4300 , (204) 629-3458 ,480-3rd Avenue S.E.,Ste. Rose Du Lac,R0L 1S0,MB,1734,"Ste. Rose Du Lac, Manitoba R0L 1S0",-1.0,,,false,52.3283909066404,-98.77723225685,R0L
Ste. Rose Super Thrifty Pharmacy License # 10618 ,"608 Central Avenue, Box 250, Ste. Rose Du Lac, MB  R0L 1S0, Canada", Pharmacy Manager: Gerald Thiessen , (204) 447-2878 , (204) 447-3424 ,"608 Central Avenue, Box 250",Ste. Rose Du Lac,R0L 1S0,MB,1735,"Ste. Rose Du Lac, Manitoba R0L 1S0",0.5,51.052422,-99.523896,true,52.3283909066404,-98.77723225685,R0L
Steele's Apothecary License # 11518 ,"750 McDermot Avenue, Apotex Cent., College of Pharmacy, Faculty of Health Sciences, Winnipeg, MB  R3E 0T5, Canada", Pharmacy Manager: Robin Oliver , (204) 474-8080 , Fax: ,"750 McDermot Avenue, Apotex Cent., College of Pharmacy, Faculty of Health Sciences",Winnipeg,R3E 0T5,MB,1736,"Winnipeg, Manitoba R3E 0T5",0.9,49.903467,-97.160925,true,49.9085461037398,-97.1779899320052,R3E
Steinbach Primary Care Pharmacy License # 34467 ,"102-381 Stonebridge Crossing, Steinbach, MB  R5G 2P8, Canada", Pharmacy Manager: Hanh Rempel , (204) 326-6400 , (204) 326-6420 ,102-381 Stonebridge Crossing,Steinbach,R5G 2P8,MB,1737,"Steinbach, Manitoba R5G 2P8",0.33,49.52579,-96.68451,true,49.5437494381298,-96.7369589281329,R5G
Stevenson's Pharmacy License # 12395 ,"18 Lorne Avenue, Swan Lake, MB  R0G 2S0, Canada", Pharmacy Manager: Louise Van De Spiegle , (204) 836-2866 , Fax: ,18 Lorne Avenue,Swan Lake,R0G 2S0,MB,1738,"Swan Lake, Manitoba R0G 2S0",0.33,49.42623,-98.754269,true,49.4311206483673,-98.0260802110287,R0G
Stonewall Pharmacy Ltd. License # 12418 ,"Unit 17, 333 Main St., PO Box 340, Stonewall, MB  R0C 2Z0, Canada", Pharmacy Manager: Vernon Appleyard , (204) 467-8385 , Fax: ,"Unit 17, 333 Main St., PO Box 340",Stonewall,R0C 2Z0,MB,1739,"Stonewall, Manitoba R0C 2Z0",1.0,50.13441,-97.32676,true,50.8573388683307,-97.7974252320056,R0C
Stony Mountain Pharmacy License # 34355 ,"Box 489, 5 Main Street, Stony Mountain, MB  R0C 3A0, Canada", Pharmacy Manager: Osama Ghattas , (204) 513-1818 , (204) 344-0286 ,"Box 489, 5 Main Street",Stony Mountain,R0C 3A0,MB,1740,"Stony Mountain, Manitoba R0C 3A0",0.67,49.66969,-96.65,false,50.8573388683307,-97.7974252320056,R0C
Super Thrifty Drug Mart The Pas License # 12496 ,"Box 930, Station Main, Otineka Mall, The Pas, MB  R9A 1P8, Canada", Pharmacy Manager: Warren Hicks , (888) 623-2381 , Fax: ,"Box 930, Station Main, Otineka Mall",The Pas,R9A 1P8,MB,1741,"The Pas, Manitoba R9A 1P8",1.0,53.82509,-101.25413,true,53.7138282684182,-101.427332745223,R9A
Super Thrifty Pharmacy License # 10012 ,"1100 Richmond Avenue, Brandon, MB  R7A 1M6, Canada", Pharmacy Manager: Jennifer Ludwig , (204) 728-5730 , (204) 727-3382 ,1100 Richmond Avenue,Brandon,R7A 1M6,MB,1742,"Brandon, Manitoba R7A 1M6",0.9,49.827287,-99.953638,true,49.7935270026099,-99.9593823803396,R7A
Super Thrifty Pharmacy Dauphin License # 10562 ,"224 Main Street N., Dauphin, MB  R7N 1C4, Canada", Pharmacy Manager: Sheri Gardner , (204) 638-3702 , (204) 638-8273 ,224 Main Street N.,Dauphin,R7N 1C4,MB,1743,"Dauphin, Manitoba R7N 1C4",0.9,51.151115,-100.048266,true,51.1494133744791,-100.037030204806,R7N
Super Thrifty Pharmacy Hamiota License # 10821 ,"38 - 4th Street S.E., Hamiota, MB  R0M 0T0, Canada", Pharmacy Manager: Kyle Skayman , (204) 764-2140 , (204) 764-2276 ,38 - 4th Street S.E.,Hamiota,R0M 0T0,MB,1744,"Hamiota, Manitoba R0M 0T0",0.9,50.182118,-100.594953,true,49.6892600620983,-100.930436747744,R0M
Super Thrifty Pharmacy Rivers License # 11990 ,"501 - 2nd Avenue, Box 699, Rivers, MB  R0K 1X0, Canada", Pharmacy Manager: Gary Pomeroy , (204) 328-7420 , (204) 328-7123 ,"501 - 2nd Avenue, Box 699",Rivers,R0K 1X0,MB,1745,"Rivers, Manitoba R0K 1X0",0.6,50.121351,-100.031362,true,49.573254827505,-99.6763717618071,R0K
Super Thrifty Pharmacy Selkirk License # 10775 ,"362 Eveline Street, Selkirk, MB  R1A 1N3, Canada", Pharmacy Manager: Darwin Cheasley , (204) 482-4469 , Fax: ,362 Eveline Street,Selkirk,R1A 1N3,MB,1746,"Selkirk, Manitoba R1A 1N3",0.9,50.142525,-96.870407,true,50.1504232770174,-96.9867107093456,R1A
Super Thrifty Pharmacy Virden License # 12621 ,"333 - 7th Avenue S., Virden, MB  R0M 2C0, Canada", Pharmacy Manager: Michael Anderson , (204) 748-1666 , Fax: ,333 - 7th Avenue S.,Virden,R0M 2C0,MB,1747,"Virden, Manitoba R0M 2C0",0.6,49.846678,-100.927685,true,49.6892600620983,-100.930436747744,R0M
Swan Health Care Plus Pharmacy License # 11844 ,"615 Main Street, Box 2080, Swan River, MB  R0L 1Z0, Canada", Pharmacy Manager: Brittany Suchoplas , (204) 734-3392 , (204) 734-5232 ,"615 Main Street, Box 2080",Swan River,R0L 1Z0,MB,1748,"Swan River, Manitoba R0L 1Z0",0.8,52.105349,-101.268411,true,52.3283909066404,-98.77723225685,R0L
Swan Valley Health Centre Pharmacy License # 12429 ,"1011 Main Street E., Box 1450, Swan River, MB  R0L 1Z0, Canada", Pharmacy Manager: Lindsay Tabin , (204) 734-6635 , Fax: ,"1011 Main Street E., Box 1450",Swan River,R0L 1Z0,MB,1749,"Swan River, Manitoba R0L 1Z0",0.9,52.106296,-101.263159,true,52.3283909066404,-98.77723225685,R0L
Swan Valley Pharmacy License # 32083 ,"Box 2200, 811 Main Street E., Swan River, MB  R0L 1Z0, Canada", Pharmacy Manager: Jeffrey Leadbeater , (204) 734-2882 , (204) 734-6360 ,"Box 2200, 811 Main Street E.",Swan River,R0L 1Z0,MB,1750,"Swan River, Manitoba R0L 1Z0",1.0,52.1058,-101.26759,true,52.3283909066404,-98.77723225685,R0L
Tache Pharmacy License # 12452 ,"400 Tache Avenue, Winnipeg, MB  R2H 3C3, Canada", Pharmacy Manager: Ronald Scott Groen , (204) 233-3469 , (204) 231-1739 ,400 Tache Avenue,Winnipeg,R2H 3C3,MB,1751,"Winnipeg, Manitoba R2H 3C3",0.9,49.884752,-97.123486,true,49.8850792463138,-97.1170775188848,R2H
Tache Pharmacy at Seven Oaks Hospital License # 33860 ,"Main Floor, 2300 McPhillips Street, Winnipeg, MB  R2V 3M3, Canada", Pharmacy Manager: Robyn Small , (204) 633-2233 , (204) 633-2244 ,"Main Floor, 2300 McPhillips Street",Winnipeg,R2V 3M3,MB,1752,"Winnipeg, Manitoba R2V 3M3",0.8,49.923179,-97.126986,false,49.9567636273053,-97.1126084183615,R2V
Taylor Pharmacy License # 12463 ,"50 Center Street, Gimli, MB  R0C 1B0, Canada", Pharmacy Manager: Lyndon Walker , (204) 642-8170 , Fax: ,50 Center Street,Gimli,R0C 1B0,MB,1753,"Gimli, Manitoba R0C 1B0",0.5,50.631909,-97.000384,true,50.8573388683307,-97.7974252320056,R0C
The Compounding Pharmacy of Manitoba License # 33859 ,"1290 Mountain Avenue, Winnipeg, MB  R2X 3A3, Canada", Pharmacy Manager: Quinton Didyk , (204) 233-6590 , (204) 233-6655 ,1290 Mountain Avenue,Winnipeg,R2X 3A3,MB,1754,"Winnipeg, Manitoba R2X 3A3",0.9,49.932965,-97.172089,true,49.9321075397869,-97.1735542589428,R2X
The Medicine Shoppe Pharmacy #133 License # 31554 ,"1881 Portage Avenue, Winnipeg, MB  R3J 0H3, Canada", Pharmacy Manager: Vijaykumar Ghori , (204) 988-4834 , Fax: ,1881 Portage Avenue,Winnipeg,R3J 0H3,MB,1755,"Winnipeg, Manitoba R3J 0H3",0.9,49.878819,-97.219244,true,49.892742010054,-97.2433785402827,R3J
The Medicine Shoppe Pharmacy #278 License # 33534 ,"115-1100 Concordia Avenue, Winnipeg, MB  R2K 4B8, Canada", Pharmacy Manager: Tim Saunders , (204) 661-2121 , (204) 661-1949 ,115-1100 Concordia Avenue,Winnipeg,R2K 4B8,MB,1756,"Winnipeg, Manitoba R2K 4B8",0.6,49.911708,-97.053601,false,49.9216210047239,-97.0847519043882,R2K
The Medicine Shoppe Pharmacy #290 License # 33657 ,"101-2800 Pembina Highway, Winnipeg, MB  R3T 5P3, Canada", Pharmacy Manager: John Thompson , (204) 275-3333 , (204) 275-7855 ,101-2800 Pembina Highway,Winnipeg,R3T 5P3,MB,1757,"Winnipeg, Manitoba R3T 5P3",0.33,49.8844,-97.14704,false,49.8152473212387,-97.1530208040787,R3T
The Medicine Shoppe Pharmacy #305 License # 33725 ,"1765 Portage Avenue, Winnipeg, MB  R3J 0E7, Canada", Pharmacy Manager: Muhammad Asif , (204) 885-4465 , (204) 885-4513 ,1765 Portage Avenue,Winnipeg,R3J 0E7,MB,1758,"Winnipeg, Manitoba R3J 0E7",0.9,49.878986,-97.210198,true,49.892742010054,-97.2433785402827,R3J
